Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2023-02-09,151.213581264491,151.75440537570756,147.9096553354024,148.35214233398438,56007100,99.12107385512309,99.15080896730558,92.80705872811015,94.17493438720703,119455000,266.2209551266914,266.39599511433863,255.5254451305116,256.32275390625,42375100
2023-02-10,147.19009004770194,149.04152741969745,146.95372962642622,148.71653747558594,57450700,94.61105508342865,95.89963197469012,93.42160530867747,93.7387924194336,54980700,254.2906968716421,256.77983221444407,253.44478372341,255.81724548339844,25818500
2023-02-13,148.65740223290342,151.91712829057613,148.62785906834173,151.51336669921875,62199000,93.90731232762349,94.36326840393785,93.01522106425257,93.77845764160156,50076100,260.23150409956196,266.99883688144894,259.7550475521796,263.80963134765625,44630900
2023-02-14,149.8096612758476,151.43461079325414,148.56880303013764,150.87326049804688,61707600,93.6000290448755,94.01633573432831,91.44910358703162,93.84783172607422,54726100,265.12229853290944,267.35862090148964,261.82612208741193,264.6361389160156,37047900
2023-02-15,150.78460186711027,153.13830250713502,150.55809926068437,152.97088623046875,65573800,93.65950362229911,96.26639278959044,93.32249559012467,96.08797454833984,50169000,261.54618038787015,263.89534271397224,259.4601911138888,262.52093505859375,28922400
2023-02-16,151.17852906062296,153.95570692832584,151.02097051495025,151.37550354003906,68167900,94.53177095740106,96.8214653459122,93.90730335156145,94.67053985595703,42462600,257.35475389589425,260.006088165567,255.28827846089968,255.53196716308594,29603600
2023-02-17,150.03619479649413,150.6763169294936,148.55897600306773,150.233154296875,59144100,94.0163267505867,94.72008539046281,92.39074192224304,93.52072143554688,34284100,252.8416369479222,253.5239473924271,249.53720422274546,251.54519653320312,30000100
2023-02-21,147.91882364629484,149.00212332766463,146.15601601247863,146.22494506835938,58867200,92.18260235411577,92.28172191944829,90.91385376824827,90.98323822021484,33629300,248.0555633319736,249.04007506409081,245.23852294112166,246.291259765625,28397400
2023-02-22,146.60899081957194,147.67258982358598,144.92497033349784,146.6483917236328,51011300,90.89402316340856,91.30042320267887,89.81360707091751,90.84446716308594,30884000,247.6754065123544,247.9190951759008,244.0200765591585,245.16053771972656,22491100
2023-02-23,147.81048914517564,148.05669224456878,145.00378282832062,147.13096618652344,48394200,91.11209428334512,91.13192273411576,88.97108290274596,90.09114837646484,41206400,249.1083064975943,250.35599131241563,244.15655088158258,248.3382568359375,29219100
2023-02-24,144.87576101262292,144.9545478123535,143.50687229977612,144.48184204101562,55469600,88.6538914964404,89.09993330697509,87.80144965033324,88.34661102294922,36585100,243.649683795455,244.66342210762315,241.8366395147742,242.92835998535156,24990900
2023-02-27,145.46669018028382,146.90450830369045,145.21062926158595,145.67349243164062,44998500,89.0801010131836,89.36755300004886,88.55475303297936,89.0801010131836,27502300,246.08658915391715,246.43750145661366,243.09408495125825,243.8446502685547,21190000
2023-02-28,144.81668575965537,146.81585399639758,144.60002580056587,145.1712188720703,50547000,88.54484547844608,90.42814714719488,88.53493125490608,89.26842498779297,30142000,242.78213582911255,245.14104018082875,242.45070796055708,243.123291015625,22491000
2023-03-01,144.59999202590106,144.99391093566584,142.80762642427203,143.1030731201172,55479000,89.18914616715412,90.22991291205538,88.88186569379845,89.56580352783203,31111200,244.42949575369053,244.59520227636006,239.58496345634046,240.0528564453125,27565300
2023-03-02,142.1872231725768,144.481837933212,141.71450238763347,143.69398498535156,52238100,88.8719465448015,91.46891349206841,88.80255454255308,91.19137573242188,32204400,240.3257362743436,245.05328689797125,239.40946462139533,244.77061462402344,24808200
2023-03-03,145.79164167073546,148.81502337863614,145.09243318314816,148.73623657226562,70732300,91.66718179977899,92.90619534963233,91.63743912221811,92.82689666748047,35160100,245.82339261513917,249.16679413004076,245.04358587267618,248.84512329101562,30760100
2023-03-06,151.4542972077173,153.92618602775224,151.1293223291666,151.4936981201172,87558000,93.19362456165446,95.1264899199855,93.1738036755349,94.29386901855469,32639300,249.9563441934913,253.55319146823706,249.51770754686837,250.38523864746094,24109800
2023-03-07,151.36567408118486,151.69066400049135,148.83471383986452,149.29757690429688,56182000,94.14519285358496,94.82912307414622,92.70793284331539,93.0350341796875,27835500,249.82958786516494,251.1845110149319,246.9930633309493,247.73387145996094,21473200
2023-03-08,150.4892077170001,151.1391876253047,149.52409559763862,150.5482940673828,47204800,93.2927533033278,95.11657735157019,93.17380529752776,93.4216079711914,34103300,247.62668586676327,248.11406323334165,244.47823224326854,247.29527282714844,17340200
2023-03-09,151.2277963802791,152.1929083670859,147.9483691410299,148.3029022216797,53833600,93.22337335130082,94.69036101520102,91.09226874258992,91.50857543945312,28813500,249.36176055143883,253.0073336989174,245.22879516854297,245.9501190185547,26653400
2023-03-10,147.92866457828165,148.64757336129242,145.3681465462101,146.24462890625,68572400,91.35989288962611,91.97444627624094,89.60545319191515,89.83342742919922,35941000,244.74138378096757,246.40820579752568,241.34924197875884,242.31423950195312,28333900
2023-03-13,145.56514829028342,150.8142012619364,145.45681830298673,148.18475341796875,84457100,89.29816499049838,91.75637076191212,88.6340556613181,90.3092041015625,37335600,241.1543148292338,251.39899658512076,239.52647621107045,247.5097198486328,33339700
2023-03-14,148.98242012042218,151.07021762009597,147.82034869008896,150.27252197265625,73695900,91.74645521251553,93.5306374048924,91.62751477458181,93.1440658569336,36050200,250.26825127577843,254.47919841708625,249.40072024994075,254.20626831054688,33620300
2023-03-15,148.89377768233683,150.92248866561948,147.64306182318006,150.66644287109375,77167900,92.40066053699009,96.07805124185921,91.82575652926289,95.2652587890625,50622100,253.41670934490338,259.75261418809725,252.6661292714571,258.7388610839844,46028000
2023-03-16,149.84905684492745,154.08375312665916,149.33695019463687,153.48301696777344,76161100,95.35447189407667,100.30061902134946,94.66062738841612,99.43826293945312,65492000,258.514689849532,269.57816182335324,256.6334203873444,269.2272644042969,54768800
2023-03-17,153.70953434482817,154.35951419092353,151.93686886777078,152.64593505859375,98944600,99.3787824324158,101.93610017608884,99.2201850976227,100.7268295288086,61028500,271.23531632980917,276.1773012168658,269.34428938591367,272.3757629394531,69527400
2023-03-20,152.7148458265595,155.4230795673691,151.80880531492744,155.0094451904297,73641400,99.24002247655834,100.85569326789229,98.99221979039645,100.33035278320312,32960400,269.9875056388711,270.4748828771733,263.03750146113805,265.357421875,43466600
2023-03-21,154.93070734117964,156.9791040860205,154.16253977805687,156.86093139648438,73938300,100.36009150328888,104.17625149489693,100.3303563898546,103.99783325195312,42110300,267.94058331388436,268.0575491212291,262.7158825243108,266.86834716796875,34558700
2023-03-22,156.88062840402722,159.67749219321786,155.41325242402124,155.43295288085938,75701800,103.35353221376229,105.65314064298035,102.42179933554432,102.4614486694336,43427400,266.497948625342,273.9450893595406,265.30874661401754,265.4159851074219,34873300
2023-03-23,156.41774787367245,159.09643867673987,155.28520465118157,156.51622009277344,67622100,104.136589817013,105.36569648380548,103.54186493178221,104.67184448242188,40797800,270.92332074814243,273.9645506194871,268.25250241830935,270.650390625,36610900
2023-03-24,156.44730394409444,157.90482213956633,155.45264879499626,157.81619262695312,59196500,104.06721052991638,104.56281588589015,102.9273166987092,104.51325988769531,30393300,270.24101876130743,273.5454519039974,268.33050762928787,273.4869689941406,28172000
2023-03-27,157.5109061704178,158.32830230982592,155.47233717929535,155.87611389160156,52390300,103.70046700155793,103.83923589570183,101.03410777688019,101.5594482421875,31120900,273.41866361100745,274.3544196920251,268.56437502402,269.4026794433594,26840200
2023-03-28,155.57082346557496,156.0829301456233,153.6110412861723,155.25567626953125,45992200,101.53962423516843,101.54953089706174,98.86335086819658,100.14201354980469,32057900,268.8275985161655,269.1687685997756,265.18199582572424,268.28173828125,21878600
2023-03-29,156.94956160428092,158.60405440029712,156.92987617396892,158.32830810546875,51305700,101.38101714527045,101.58917046006812,99.76534661860086,100.49884033203125,28779600,271.91751837517444,274.0425058819728,271.38141527658803,273.42840576171875,25087000
2023-03-30,159.07676882534926,160.0024950198449,158.8207229739758,159.8941650390625,49501700,100.02306330980005,100.27086595492908,98.90299051392147,100.00323486328125,33086200,277.05456782750633,277.2787423935812,274.3739921244632,276.87908935546875,25053400
2023-03-31,159.97296867046583,162.49408664068446,159.4510191700869,162.39559936523438,68749800,100.40964092180509,102.97687285114189,100.15192403778421,102.81828308105469,36863400,276.5671227721079,281.9672416312898,275.85554123239365,281.021728515625,32766000
2023-04-03,161.775178500926,163.76448923786776,161.72593486293172,163.6463165283203,56976200,101.49007022424684,103.61126066891856,101.03411417712786,103.44275665283203,25035400,279.28666261801845,280.9924830784479,276.7815660353918,279.978759765625,24883300
2023-04-04,164.06975594835677,164.30610131295074,162.60238002597387,163.11448669433594,46278300,103.4130042745517,104.65201753128024,103.12555229151026,103.79957580566406,24420100,279.9787787723989,283.117489822551,278.45816395278734,279.9300231933594,25824300
2023-04-05,162.23803059475318,162.54332009164784,159.34267919173706,161.2729034423828,51511700,104.85026426841469,105.16745138275883,102.7489024717613,103.5517807006836,28290500,278.6336322553814,279.90080144519544,275.77760817176124,277.1617431640625,22064800
2023-04-06,159.96308282888376,162.45467221127325,159.53962067833683,162.1592254638672,45390100,104.33483456983963,108.21046425787682,103.41300836785234,107.46705627441406,48711500,276.0602584923825,284.7063275533511,274.91005513471964,284.23846435546875,29770300
2023-04-10,158.96841666370352,159.56915283203125,157.64877164706385,159.56915283203125,47716900,106.03972551827178,106.6443570965018,104.19607298512094,105.50447082519531,27067400,281.90878059048885,282.28894917802717,277.52238471849756,282.0842590332031,23103000
2023-04-11,159.88428065231392,159.89412336543904,158.0722146254148,158.35781860351562,47644200,105.6134990800635,105.79191730174914,103.75993241934815,104.42404174804688,26311800,278.5361465748028,278.7603508575734,274.5299191651681,275.6898498535156,27276600
2023-04-12,158.77144201112134,159.59868074602483,157.35330987869057,157.66845703125,50133100,105.643234620716,105.8117386190125,103.42291728349981,103.72028350830078,24370300,277.60035917532724,279.76431548610367,274.84178711506826,276.3331604003906,27403400
2023-04-13,159.17525665056672,163.28192316496492,158.9684394039646,163.04556274414062,68445600,104.90974967069793,106.54524903790885,104.90974967069793,106.48577880859375,24843600,276.4306715348985,282.58137108364906,276.02129123451107,282.52288818359375,24222700
2023-04-14,162.09027277975596,163.794009087704,161.33197803499354,162.70086669921875,49386500,105.95052334456264,107.98250853898602,105.90095977890807,107.91312408447266,26578000,279.7545649448243,281.19721243469814,276.52812965920475,278.9162902832031,20987900
2023-04-17,162.58270789230806,162.87815467656333,161.53880894471416,162.7205810546875,41516200,103.7401059993033,105.22692191325392,103.60132955665138,105.03858947753906,37571200,282.6106328823751,284.23848637686285,278.93581824426053,281.5091552734375,23836200
2023-04-18,163.5773508935462,164.8674527745674,163.13417327770642,163.9417266845703,49923000,105.55403506755718,105.6035986320666,103.15530676712977,103.58152770996094,26596400,284.2092231464568,284.39442891149264,279.76434427989847,281.0899963378906,20161800
2023-04-19,163.28189796071484,165.60605581206516,163.0258371209191,165.0841064453125,47720200,102.66960311282216,104.05729956463124,102.16408355317898,103.26432800292969,20905700,278.7700510801762,281.75279769664104,277.3566747962618,281.16796875,17150300
2023-04-20,163.56748026442403,165.3204450523275,163.04553091898333,164.1189727783203,52456400,102.99669510884661,105.31612423862752,102.95704577812343,104.36456298828125,27820800,278.04871882377137,281.7332896133907,277.8829974713984,278.8869934082031,23244400
2023-04-21,162.5432913390932,163.9220227028112,161.991798793606,162.5137481689453,58337300,104.54299836188882,105.0683388461455,103.85906052869694,104.48352813720703,25800100,277.81477157468265,279.04294193709495,275.91398852390586,278.54583740234375,21676400
2023-04-24,162.49407133338445,163.08496487632468,161.400928797878,162.81906127929688,41949600,104.56280505764667,105.69278454726219,103.77974776881892,105.03858947753906,23542800,274.96860595316434,277.75642043347494,271.6836867023162,274.65667724609375,26611000
2023-04-25,162.68117729099055,163.78416246885476,161.24334444666383,161.28274536132812,48714100,104.89981799760842,105.7522597054686,102.92730348910072,102.93721771240234,46664100,272.45375451172964,274.4909887047074,268.4182549042338,268.4670104980469,45772200
2023-04-26,160.58353763858076,162.76982277852977,160.327491776325,161.2729034423828,45498800,103.99782596670221,105.41525758570141,101.72795253139088,102.7984619140625,53347600,289.2098319735779,292.00737417599476,285.3400532788157,287.91339111328125,64599200
2023-04-27,162.6811671878293,165.9999802574992,162.6811671878293,165.85226440429688,64902300,103.53196218207461,107.41751415837903,102.62996431134651,106.64436340332031,50089200,288.49823702591226,297.4952363376763,287.7964122397088,297.1345520019531,46462600
2023-04-28,165.93103698503495,167.2703823718156,165.33030085507355,167.1029510498047,55275900,106.09919436658583,106.40646726401752,104.16632896179492,106.39655303955078,36139800,296.33516029137365,301.1309363430766,295.65282016140077,299.50311279296875,36469600
2023-05-01,166.70903856930101,167.86126725124362,166.07875924686118,167.0143280029297,52472900,105.90095313603432,107.04084701354168,105.88113224841882,106.2577896118164,26681700,299.22038517544803,300.80923974408176,297.4463248750627,297.8459777832031,21294100
2023-05-02,167.50674796522142,167.76280882251325,164.9954731830596,165.98028564453125,48425700,106.19831315828286,106.25778337997941,102.79846017510972,104.3943099975586,30997200,299.9905085390908,301.3746435203023,296.237697087883,297.6998291015625,26404400
2023-05-03,166.92572910723644,168.32416114075937,164.6212713207429,164.9068603515625,65136000,104.60246858657061,106.54524073699993,104.03747876508014,104.48352813720703,21795400,298.8792887083803,300.819041090019,296.4131604465873,296.71533203125,22360800
2023-05-04,162.3857237588548,164.50306450874902,161.81453073644045,163.2720489501953,81235400,104.56280802773806,104.67184180284514,103.05617118623383,103.76984405517578,23419500,298.5088623937183,299.9905085390908,295.74056268414336,297.6998291015625,22519900
2023-05-05,168.38322333782398,171.65280778469676,168.1665634032941,170.93389892578125,113453200,103.89871228613758,104.94939327912539,103.19495354910443,104.64212036132812,26639300,298.00199235653776,304.0942089102195,296.58858621722317,302.8075256347656,28197100
2023-05-08,169.86043164324718,171.20963479482143,169.49605587870553,170.8649444580078,55962800,104.2555520857097,107.01111689548593,104.2357311971691,106.82278442382812,26511400,302.3006492277248,302.36888918912433,298.36263230970064,300.8580017089844,21318600
2023-05-09,170.42181373691182,170.90436226614003,168.9938385535857,169.1612548828125,45326900,107.43733132783537,109.18186434483572,106.24788146671654,106.4064712524414,36360100,300.22444953048654,302.2129574604757,298.5771116971217,299.24969482421875,21340800
2023-05-10,170.3922648627901,171.38692008917508,169.28926463206565,170.92405700683594,53724500,107.02102401786978,111.94734256928349,106.98137468108189,110.7677993774414,63153400,300.8287815493971,305.09821176430125,299.9027824610233,304.4256286621094,30078000
2023-05-11,171.20964753246403,171.93839911576495,169.5551548305296,171.1111602783203,49514700,114.3857258726591,116.88357371843381,113.40442931492669,115.54544067382812,78900000,302.2714616451602,303.26570080657984,298.5284068792122,302.28118896484375,31680200
2023-05-12,171.2196142676148,171.6535334613317,168.63584185680983,170.18414306640625,45533100,115.65446614587465,116.99259909422787,115.08947634268829,116.4771728515625,41102300,302.71005168658775,302.8075331032812,298.8597885779878,301.1699523925781,19774700
2023-05-15,170.766027969497,170.8153397179057,169.0993901889802,169.69110107421875,37266700,115.08947611768251,117.43864822230549,114.9903565591719,115.4859619140625,36266800,301.2966551101867,302.07644689728147,299.82476613385916,301.6475524902344,16336500
2023-05-16,169.61220528633143,170.74630026056693,169.4248296710781,169.69110107421875,42110300,115.46613413085095,119.68869389632489,115.40666390786913,118.4595947265625,45035600,302.0082708882203,305.7903243255261,302.0082708882203,303.87005615234375,26730300
2023-05-17,169.3360433616003,170.53916250241704,168.06386972955488,170.302490234375,57951600,118.55870063226185,120.60059205109167,117.84502778931716,119.77788543701172,33323600,305.0715994717328,307.1621190650021,303.5574089684494,306.7420654296875,24315000
2023-05-18,170.60822168470452,172.8172584115987,170.1940301198803,172.6298828125,65496700,119.88693103307176,122.22618888797108,119.7679905890739,121.75041198730469,35234200,307.2598287418547,311.665592368816,306.4685537852504,311.1575927734375,27276000
2023-05-19,173.95136353170963,173.95136353170963,172.52141315393132,172.73837280273438,55809500,122.464079972312,124.8628079526781,121.07638353692812,121.68102264404297,41353400,309.41878833362847,311.382338265414,309.0573453697489,310.9818115234375,27546700
2023-05-22,171.57462062492166,172.29453878279668,171.0519493884426,171.7915802001953,43570900,121.85944960031794,125.31877293153339,121.66120291685972,123.9509048461914,35253000,311.2357518358931,315.1335157612651,310.65939292099665,313.756103515625,24115700
2023-05-23,170.73642708015296,170.9829707500323,168.9119979039132,169.18812561035156,50747300,123.06873134867843,123.53459405259528,121.13586583308965,121.4827880859375,34046300,312.6327259488541,315.26055083800105,307.9632135465672,307.9729919433594,30797200
2023-05-24,168.7246024757336,170.03621645106807,168.16249079935005,169.4642333984375,45143500,120.05544702738894,120.83850441605266,118.80651938298395,119.8373794555664,34182600,307.4551840291494,309.18426063109985,305.384161727715,306.59552001953125,23384900
2023-05-25,170.02637505144457,171.49576564962197,169.31632809947834,170.59835815429688,56058300,123.42555925112126,124.21853087598284,120.88806215130478,122.39470672607422,42317000,315.7684901108892,319.3438949651791,312.6033903237595,318.3865661621094,43301700
2023-05-26,170.92379413047703,173.33991896491864,170.71669083708804,173.00460815429688,54835000,122.08742462698592,124.15905899914881,121.37375168657263,123.5147705078125,35635900,316.5304052743781,325.69359534814544,316.3936568169518,325.1954040527344,36630600
2023-05-30,174.51347436884586,176.51540772383512,174.1288668535482,174.84877014160156,55964400,124.53570932230704,124.55553777083063,120.92770304942592,122.58302307128906,35076700,327.4813902004807,327.9795816142876,322.8802372817965,323.5542907714844,29503100
2023-05-31,174.87834951174753,176.87042648421155,174.3162227478627,174.79945373535156,99625300,121.67111394373497,122.96959754632296,121.42331126767849,121.7900619506836,37325800,324.60928590262876,328.1749119576372,319.7639124360726,320.7994384765625,45950600
2023-06-01,175.24323239604442,177.62977324467488,174.4838737017158,177.60018920898438,68901800,121.74050008884288,123.32643572526102,121.54226097016722,122.6325912475586,30772700,318.396295279445,325.8206313081567,317.21427212946173,324.892578125,26773900
2023-06-02,178.52721426739677,179.2668453318801,176.781680741823,178.4483184814453,61996900,122.90021802977736,125.04123686671639,122.67224379356901,123.5742416381836,26980100,326.52404833423975,329.6989268894717,324.86333070355175,327.6474609375,25873800
2023-06-05,180.10506441660397,182.39298156722955,175.57851175717974,177.09722900390625,121946500,122.92003685811163,126.30997552224953,122.75152529744679,124.90245819091797,32305500,327.47159843712996,330.734392827561,326.924544875392,328.1749572753906,21307100
2023-06-06,177.4818328127375,177.62975297431,174.97694105936182,176.7323455810547,64848400,124.90246303081489,127.16241466547471,124.25817456021957,126.19103240966797,26638300,327.5790489490728,327.61813272213266,324.49211655757586,325.9671936035156,20396200
2023-06-07,175.97299569419778,178.70470351330488,174.8684849721747,175.361572265625,61944600,125.85403022098032,127.90582861001033,121.04665959275812,121.4233169555664,52539000,323.984044106474,326.75839512631626,315.04554846139996,315.90521240234375,40717100
2023-06-08,175.44044804834044,178.3398036598064,175.00654388250445,178.07354736328125,50214900,121.15569544544086,122.14690621299393,120.17439134067995,121.06648254394531,29389200,316.4522643486225,319.0898668992322,315.87590553008897,317.74176025390625,23277700
2023-06-09,178.99070336218668,179.71060666093933,178.13273621096323,178.4581756591797,48900000,121.17550631108766,122.67223656375475,120.83849830791537,121.15568542480469,23778300,317.47800789711727,322.3624353785323,316.9114274266321,319.2364196777344,22529000
2023-06-12,178.7638742754878,181.34764691680866,178.468018885392,181.2490234375,54274900,121.7107637315462,122.95969134096524,120.59069835405128,122.55329132080078,28306400,320.98503906691633,324.42369526305714,317.64410719983425,324.1794738769531,24260300
2023-06-13,180.2727216495119,181.60404834381112,179.91769818813273,180.77566528320312,54929100,123.8815090432205,124.05992726081115,122.09732686731414,122.74161529541016,22278300,326.7389426125968,329.1909351194717,322.7532623015664,326.5631103515625,22951300
2023-06-14,180.83483150172444,181.84073380664427,179.50350482104812,181.4068145751953,57462900,122.01803328576474,122.95968796986351,120.38253415008784,122.58302307128906,30592300,326.6118850882896,331.20325873096044,325.11725150881233,329.54254150390625,26003800
2023-06-15,181.4166932611595,183.94129793003785,181.23917400121888,183.43833923339844,65433200,122.05768927234496,124.35729787447553,121.32419544608322,123.99054718017578,35246300,329.6793438273172,341.75363483053593,329.40581706772855,340.0538635253906,38899100
2023-06-16,184.1483615118621,184.40477651433866,181.72238065098958,182.36338806152344,101256200,124.82316689591107,125.00158512889624,122.19645696231628,122.44425964355469,45535600,343.19948951587423,343.3460164076844,334.0460753238459,334.4172668457031,46552000
2023-06-20,181.8604527350327,183.52709013546678,181.8604527350327,182.4521484375,49799100,121.84953188431368,123.47511683040602,121.06647452234982,122.01803588867188,26097500,331.4669997090526,334.17296167361366,328.09673298112693,330.2361145019531,26375400
2023-06-21,182.34367850052172,182.84663717983523,180.0656175699355,181.41668701171875,49515700,121.32420169815525,121.58191861992594,119.0444138658092,119.49046325683594,30306300,328.59502188215436,329.92360187076076,324.39442550484875,325.8499755859375,25117800
2023-06-22,181.1997036995518,184.46393880857786,181.13066426325057,184.4146270751953,51245300,118.94528128923695,122.1568017665919,117.78556661162784,122.06759643554688,26952200,326.39703135157714,332.2583453008443,325.63506173065974,331.8578186035156,23556800
2023-06-23,182.98470820219737,184.96691381940127,182.45216546765664,184.0990753173828,53117000,120.31314813901791,121.71075881058304,119.99596102780514,121.26470947265625,34913600,326.6314665032556,330.14826075055646,325.7425268104143,327.2762145996094,23146900
